추정가격,예정가격,입찰계약방법,낙찰율,낙찰금액
863450909,955221725,제한경쟁,88.702,847302500
456120000,499478025,제한경쟁,88.148,440279900
252223954,278411900,제한경쟁,88.07,245197590
2063636364,2287280375,제한경쟁,87.169,1993815000
313022240,344938675,제한경쟁,88.216,304292890
210887273,231477900,제한경쟁,88.06,203839530
1322798182,1446751375,제한경쟁,87.384,1264230000
277672727,307475075,제한경쟁,88.619,272484000
387103636,426157875,제한경쟁,88.436,376879800
70180000,77312700,제한경쟁,88.307,68273000
217895923,238599800,제한경쟁,93.669,223494550
150370000,167171125,제한경쟁,87.754,146700797
137458182,151653525,제한경쟁,87.791,133139500
324294546,358018075,제한경쟁,88.717,317625700
499190000,549879175,제한경쟁,88.319,485653011
177345455,195500925,제한경쟁,88.372,172769980
31885773,35178225,제한경쟁,88.273,31053220
202570000,222001475,제한경쟁,88.284,195993000
216770000,239878925,제한경쟁,88.507,212311749
1090909,1187075,제한경쟁,87.756,1041731
303880000,336653050,제한경쟁,88.301,297268161
485748350,536978650,제한경쟁,88.182,473523600
499410000,546026100,제한경쟁,88.409,482738450
217936364,243528575,제한경쟁,88.435,215366000
205511819,225457775,제한경쟁,88.285,199047560
450160000,493768500,제한경쟁,88.198,435497388
402972728,445419925,제한경쟁,88.632,394786830
263344546,288369700,제한경쟁,88.31,254661470
2605900000,2861781850,제한경쟁,87.273,2497582373
95391818,104815900,제한경쟁,88.339,92594080
454250000,517822850,제한경쟁,86.864,449803790
363199090,401027225,제한경쟁,88.496,354895000
245172728,268390825,제한경쟁,87.871,235837710
90909091,100811750,제한경쟁,88.509,89227660
433772728,471692675,제한경쟁,88.373,416851423
160200001,177806475,제한경쟁,88.251,156917500
1039818182,1127074825,제한경쟁,87.583,987135200
59054546,63896325,제한경쟁,88.29,56414506
170536000,188288825,제한경쟁,88.365,166382422
352454546,381773075,제한경쟁,88.377,337400200
357670000,396967175,제한경쟁,88.457,351147760
772790910,847167050,제한경쟁,88.335,748346000
9580998183,10453757725,제한경쟁,86.731,9066693000
209286000,227990200,제한경쟁,88.391,201523130
764130909,845385600,제한경쟁,88.377,747132290
153567270,169898725,제한경쟁,88.353,150111430
260861818,285994675,제한경쟁,88.203,252257214
319894909,352469475,제한경쟁,87.528,308512222
205170000,226044175,제한경쟁,88.265,199518000
250000000,275040600,제한경쟁,88.071,242233480
317081818,346926650,제한경쟁,88.194,305971000
685205454,746315050,제한경쟁,88.358,659429999
271500000,294511525,제한경쟁,88.363,260241500
6508241819,7205671575,제한경쟁,86.289,6217731370
210181818,234702725,제한경쟁,88.527,207777000
1430440000,1565648100,제한경쟁,87.258,1366164500
237972727,262102500,제한경쟁,88.401,231702520
135946000,149138375,제한경쟁,88.485,131965180
170518182,187412975,제한경쟁,88.472,165809394
7067000000,7697109675,제한경쟁,86.88,6687315000
666150000,725345800,제한경쟁,88.38,641062900
462560000,501994125,제한경쟁,88.459,444061886
284239091,310823800,제한경쟁,88.395,274755000
193943000,214018125,제한경쟁,87.754,187810000
200600000,220244675,제한경쟁,88.41,194719400
163636364,180104400,제한경쟁,88.514,159418948
106090909,117532700,제한경쟁,88.54,104063720
302865455,335538250,제한경쟁,88.241,296084800
2331446366,2519601700,제한경쟁,87.5,2204666577
366800000,406935850,제한경쟁,88.587,360496169
2345207272,2591936600,제한경쟁,87.616,2270968630
331454546,360683350,제한경쟁,88.388,318803660
167793636,183479000,제한경쟁,88.35,162104272
499800000,552388775,제한경쟁,88.623,489547800
958100000,1057767350,제한경쟁,89.282,944401020
120933264,133359550,제한경쟁,88.093,117481070
223100000,245037000,제한경쟁,88.497,216852777
211049091,233871425,제한경쟁,88.649,207324900
48870000,54436825,제한경쟁,87.754,47770580
253080000,277612050,제한경쟁,88.38,245355000
287420000,314051675,제한경쟁,88.421,277690720
35750937,39312225,제한경쟁,87.776,34507058
594288182,655469025,제한경쟁,88.403,579457540
265242727,289349750,제한경쟁,88.489,256044123
224854546,248751125,제한경쟁,88.5,220144900
2541730000,2824533075,제한경쟁,87.411,2468958800
379150909,417094175,제한경쟁,88.435,368860000
133696364,146918275,제한경쟁,88.477,129989966
341427273,377236625,제한경쟁,88.333,333225960
210945455,233142250,제한경쟁,88.676,206742800
567063636,617749100,제한경쟁,88.336,545698609
537438182,588350275,제한경쟁,88.494,520656874
207700000,229474725,제한경쟁,88.377,202803000
141593637,154531150,제한경쟁,88.072,136100190
597090000,648505325,제한경쟁,88.344,572919320
162809091,178815600,제한경쟁,88.413,158097970
56027273,61837150,제한경쟁,88.286,54593820
267818182,293944575,제한경쟁,88.645,260568999
875372728,965213800,제한경쟁,88.196,851288900
147185498,160394675,제한경쟁,88.373,141746000
303332727,334433475,제한경쟁,88.407,295664931
339482727,371257700,제한경쟁,88.492,328533828
377973636,415299125,제한경쟁,88.374,367016640
462645455,507324800,제한경쟁,88.418,448567138
398690000,437525125,제한경쟁,88.449,386989880
611218182,669965025,제한경쟁,88.333,591805250
237180000,262785650,제한경쟁,88.509,232589536
17100000,18979775,제한경쟁,87.782,16660931
138588216,152579350,제한경쟁,88.575,135147800
407299091,445876275,제한경쟁,88.565,394893144
738730909,807905175,제한경쟁,88.477,714814000
411399921,446805375,제한경쟁,88.036,393351420
100000000,108885700,제한경쟁,88.557,96426900
100000000,108463575,제한경쟁,88.548,96042490
5890909,6538950,제한경쟁,88.518,5788206
160294546,175702525,제한경쟁,88.54,155568601
623272728,677540800,제한경쟁,88.342,598558717
1946750414,2152443125,제한경쟁,87.58,1885110000
180257273,196383025,제한경쟁,88.575,173947378
1569400000,1743547325,제한경쟁,88.141,1536793000
249492727,273065025,제한경쟁,88.138,240676700
538981818,590126150,제한경쟁,88.145,520172400
92024546,100985625,제한경쟁,88.155,89024000
342463636,375530950,제한경쟁,88.422,332055000
1920250000,2075986175,제한경쟁,87.636,1819332000
180000000,196590775,제한경쟁,88.231,173454200
154545455,170231625,제한경쟁,88.426,150529140
224210000,243662825,제한경쟁,88.348,215273260
167350000,185394325,제한경쟁,88.262,163632860
212945455,233677875,제한경쟁,88.413,206602730
525368719,572963100,제한경쟁,88.375,506358000
417520000,454818275,제한경쟁,88.202,401160310
198660000,218951625,제한경쟁,87.889,192436580
312983636,345369100,제한경쟁,88.47,305550000
262450000,289027775,제한경쟁,88.55,255935360
250130000,273164775,제한경쟁,88.491,241728670
551354546,603566750,제한경쟁,88.17,532169000
1863282728,2036565275,제한경쟁,87.486,1781715170
253572728,278475400,제한경쟁,88.374,246099900
201800000,222111575,제한경쟁,88.277,196073880
224810000,244702550,제한경쟁,88.522,216617900
251196364,275002150,제한경쟁,88.103,242285810
379710000,416314200,제한경쟁,88.447,368218640
195763635,216580500,제한경쟁,88.549,191780000
246854545,272542075,제한경쟁,88.532,241288700
181590000,200899100,제한경쟁,87.898,176587800
249038000,273176875,제한경쟁,88.338,241319897
382980000,419074775,제한경쟁,88.336,370198042
270181819,297350875,제한경쟁,88.331,262654450
279763637,310700500,제한경쟁,88.315,274395370
126309091,139532625,제한경쟁,88.428,123386052
200000000,220694100,제한경쟁,88.551,195426940
3943020000,4345649725,제한경쟁,87.437,3799716740
62500000,68487075,제한경쟁,88.621,60694200
519030000,567281925,제한경쟁,88.623,502746620
52040910,57822650,제한경쟁,88.007,50888180
430215455,470854275,제한경쟁,88.202,415303000
243347270,272149675,제한경쟁,88.422,240641410
991820000,1077037250,제한경쟁,88.124,949136200
200740000,219400300,제한경쟁,88.451,194063900
1132390000,1257562175,제한경쟁,87.359,1098598000
1068681819,1179702675,제한경쟁,87.501,1032259831
213225455,234923325,제한경쟁,88.347,207549099
839020000,915319475,제한경쟁,88.391,809068200
239272728,263655400,제한경쟁,88.533,233423000
435146364,488088300,제한경쟁,89.992,439244800
324461819,356072875,제한경쟁,88.487,315080800
236647273,255468275,제한경쟁,88.628,226416820
559636364,615046000,제한경쟁,88.43,543889000
360027273,396623100,제한경쟁,88.304,350238000
164300000,181163350,제한경쟁,88.501,160332090
262000000,289146750,제한경쟁,88.453,255759700
427916364,470376175,제한경쟁,88.555,416544000
802632728,892897050,제한경쟁,88.245,787944500
286648182,320607950,제한경쟁,88.277,283023240
176363636,192991725,제한경쟁,88.581,170955900
113850000,124475200,제한경쟁,88.02,109564000
276261818,304162325,제한경쟁,88.384,268832000
321380000,349662050,제한경쟁,88.379,309031000
683850000,754298050,제한경쟁,88.316,666171000
132480000,144363650,제한경쟁,88.386,127598583
67644545,73531775,제한경쟁,88.366,64977612
323136364,358234125,제한경쟁,88.493,317013588
52850000,58159325,제한경쟁,88.419,51423999
34363637,38029375,제한경쟁,87.758,33373820
257480000,283114775,제한경쟁,88.475,250485800
211072728,233214400,제한경쟁,88.338,206017000
490594546,541378250,제한경쟁,88.328,478188800
106300000,116752625,제한경쟁,88.301,103094710
580590000,634719725,제한경쟁,88.457,561454910
202605455,226457000,제한경쟁,88.431,200260293
1890910,2049625,제한경쟁,87.763,1798821
284244545,308525400,제한경쟁,88.477,272977000
399289091,440829975,제한경쟁,88.346,389456000
244950910,267652900,제한경쟁,88.445,236727100
541455455,593415200,제한경쟁,88.385,524491170
295394546,323580700,제한경쟁,88.206,285420740
809600000,894184625,제한경쟁,88.394,790408000
210590000,233254950,제한경쟁,88.407,206215000
306900000,335356050,제한경쟁,87.881,294716520
95205455,104924250,제한경쟁,88.496,92854600
279840000,304302550,제한경쟁,88.378,268938000
209090909,230707825,제한경쟁,88.279,203668710
172860000,191302125,제한경쟁,88.111,168558500
70000000,76952500,제한경쟁,88.494,68098810
150700000,167900200,제한경쟁,88.432,148479159
272667273,299569625,제한경쟁,88.524,265192757
336475455,373138625,제한경쟁,88.47,330119000
73326360,79838950,제한경쟁,87.761,70067700
224000000,249132625,제한경쟁,88.501,220486433
224000000,248773475,제한경쟁,88.485,220129000
79333728,86641425,제한경쟁,87.764,76040000
430913637,475713850,제한경쟁,88.131,419252700
187366364,205704750,제한경쟁,88.419,181882580
111099000,121657175,제한경쟁,88.285,107406000
193281818,215148100,제한경쟁,88.183,189725620
225600000,246597875,제한경쟁,88.319,217794600
237023300,260831250,제한경쟁,88.502,230842310
350638182,385856325,제한경쟁,88.579,341790413
211801818,230315575,제한경쟁,88.339,203459732
417790000,458158175,제한경쟁,88.639,406111200
216780000,238176650,제한경쟁,88.373,210485000
167604413,169806375,제한경쟁,88.769,150735897
244268182,266995525,제한경쟁,88.207,235509200
53910000,59900000,제한경쟁,99.165,59400000
272727272,303168750,제한경쟁,88.208,267420000
212440000,230809725,제한경쟁,88.384,204000000
183180910,199659350,제한경쟁,88.557,176812970
1048230000,1154116750,제한경쟁,87.686,1011999999
460079000,505860550,제한경쟁,88.742,448911107
2198390000,2431807425,제한경쟁,87.377,2124860000
346409091,381371075,제한경쟁,88.343,336915940
165888182,182517200,제한경쟁,88.294,161151800
181813636,201570000,제한경쟁,88.012,177406051
629875455,683800025,제한경쟁,88.039,602013600
351910000,390450450,제한경쟁,88.684,346269000
257000000,282120525,제한경쟁,88.131,248636920
25636364,28617825,제한경쟁,88.062,25201520
279766364,310445000,제한경쟁,88.427,274519000
36000000,39918325,제한경쟁,88.414,35293724
3665927272,4044889800,제한경쟁,87.386,3534685100
321200000,356512325,제한경쟁,88.342,314952480
11940000,13119175,제한경쟁,87.964,11540211
116226363,126967850,제한경쟁,87.88,111580600
253400000,277435550,제한경쟁,88.397,245246910
287000000,314633750,제한경쟁,88.608,278791110
297731818,330790750,제한경쟁,88.382,292360500
215050000,237818850,제한경쟁,88.421,210282900
210909091,230244375,제한경쟁,88.389,203511470
74545455,80429125,제한경쟁,88.089,70850000
149000000,163335000,제한경쟁,87.81,143424930
2046609090,2235184725,제한경쟁,87.468,1955092000
77900000,85013550,제한경쟁,88.519,75253634
18704701819,20655055150,제한경쟁,80.987,16728024000
165945455,182901900,제한경쟁,88.247,161405877
296530909,322767300,제한경쟁,88.485,285603689
53909091,58650425,제한경쟁,87.772,51479000
450536364,495896075,제한경쟁,87.995,436366610
320592727,353784075,제한경쟁,88.566,313335000
683078182,747341725,제한경쟁,88.228,659371300
738837272,803740475,제한경쟁,88.542,711647900
1632960000,1794980700,제한경쟁,87.359,1568090860
695763871,765992500,제한경쟁,88.408,677198700
126000000,140164850,제한경쟁,88.426,123943543
228336364,252950825,제한경쟁,88.69,224343040
500709091,548472275,제한경쟁,88.129,483366200
181726745,199116950,제한경쟁,93.531,186236370
457246273,504200700,제한경쟁,88.434,445889000
356145455,386178425,제한경쟁,88.26,340843790
265860909,291084975,제한경쟁,88.467,257514200
223380000,245757975,제한경쟁,88.395,217238000
1711481819,1887647275,제한경쟁,87.501,1651713800
2910340000,3234340200,제한경쟁,87.702,2836586520
362878182,396577475,제한경쟁,88.461,350819280
374680910,414117100,제한경쟁,88.303,365679000
715367272,795306225,제한경쟁,88.534,704118570
190770000,191020450,제한경쟁,88.525,169102356
157440909,174249700,제한경쟁,88.638,154453000
298181818,321176825,제한경쟁,88.592,284537000
790401819,863490700,제한경쟁,88.443,763699900
1502440000,1677313200,제한경쟁,87.563,1468709343
2321531070,2336673325,제한경쟁,87.519,2045052060
283818182,312251550,제한경쟁,88.745,277109500
59590000,65821425,제한경쟁,88.132,58009794
811806364,886495025,제한경쟁,88.238,782228990
77272727,84289650,제한경쟁,88.38,74496000
366938966,406561425,제한경쟁,88.18,358508840
115200000,126347800,제한경쟁,91.793,115979210
255236364,280826725,제한경쟁,88.643,248934596
438020000,480070625,제한경쟁,88.448,424615571
89363636,98176925,제한경쟁,87.777,86176937
155063637,169539800,제한경쟁,88.973,150845444
77300000,85186925,제한경쟁,88.525,75412113
227272728,247463750,제한경쟁,88.16,218164799
230675454,251183400,제한경쟁,88.547,222417171
78900000,86672650,제한경쟁,88.525,76727830
415772728,457398050,제한경쟁,88.148,403190500
106630000,115848000,제한경쟁,87.768,101678366
269608182,296299175,제한경쟁,88.107,261061991
290000000,314026050,제한경쟁,88.665,278432480
179970000,198213525,제한경쟁,88.308,175038630
